osmid,latitude,longitude
1671862781,-21.2051191,-47.848286
1671862782,-21.204464,-47.8479024
1671862784,-21.2046035,-47.8473494
1671862791,-21.2042044,-47.8481815
1671862793,-21.2030383,-47.8494928
1671862794,-21.2038656,-47.8485818
1671875430,-21.2049431,-47.8504801
1671875433,-21.205683,-47.8525586
1671875434,-21.2053622,-47.8507522
1671875436,-21.2081142,-47.8527954
1671875452,-21.2063558,-47.8524096
1671875458,-21.2060457,-47.8521551
1671875461,-21.2063883,-47.8512294
1671875467,-21.2067453,-47.8519896
1671875470,-21.2058153,-47.8495298
1671875481,-21.2058432,-47.8503765
1671875486,-21.2083863,-47.8521363
1671875490,-21.207796,-47.8502195
1671875493,-21.2075431,-47.8497797
1671877255,-21.204321,-47.852017
1671877256,-21.2048563,-47.8511479
1671877257,-21.2037293,-47.8510572
1671877258,-21.2054365,-47.8486204
1671877260,-21.2078199,-47.8534443
1671877264,-21.2046079,-47.8514979
1671877265,-21.206117,-47.8530071
1671877270,-21.2075576,-47.8541171
1671877272,-21.2048737,-47.8513499
1671877274,-21.2056454,-47.8535217
1671877275,-21.2071336,-47.8527799
1671877278,-21.2052505,-47.8530084
1671877282,-21.2044378,-47.8504948
1671877283,-21.2046329,-47.8513585
1671877287,-21.2079954,-47.8535408
1671882130,-21.2062788,-47.8422196
1671882131,-21.2048497,-47.8400115
1671882138,-21.2044257,-47.8496167
1671882140,-21.2068001,-47.8393658
1671882142,-21.2049586,-47.845837
1671882147,-21.207241,-47.8500496
1671882152,-21.2065154,-47.8400208
1671882153,-21.2070128,-47.8449807
1671882154,-21.2060707,-47.8468198
1671882155,-21.2061265,-47.8429207
1671882164,-21.2040688,-47.838026
1671882165,-21.2079387,-47.8419414
1671882170,-21.2054751,-47.8476482
1671882175,-21.2048906,-47.8489821
1671882178,-21.2040782,-47.8495355
1671882181,-21.2067424,-47.8458875
1671882182,-21.2071632,-47.8406856
1671882183,-21.2065657,-47.8464419
1671882191,-21.2051413,-47.8393567
1671882194,-21.2065353,-47.8488668
1671882198,-21.2059107,-47.8481758
1671882199,-21.2081241,-47.8413349
1671882200,-21.2075616,-47.843199
1671882201,-21.2063462,-47.8471389
1671882203,-21.208071,-47.8415094
1671882204,-21.2045616,-47.8489981
1671882206,-21.2059925,-47.8441836
1671882208,-21.2072219,-47.8443348
1671882214,-21.2072314,-47.8415133
1671882218,-21.2054389,-47.8386808
1671882220,-21.2057853,-47.8453565
1671882222,-21.2067431,-47.8410183
1671882224,-21.2077732,-47.842437
1671882228,-21.2047162,-47.8469029
1671882233,-21.2067965,-47.8416309
1671882235,-21.2054442,-47.8477405
1671882843,-21.2033251,-47.840862
1671882846,-21.2067476,-47.8356456
1671882848,-21.2042701,-47.8413424
1671882850,-21.2022397,-47.8420553
1671882852,-21.2057074,-47.8380251
1671884124,-21.204002,-47.8412182
1671884126,-21.2056956,-47.8428339
1671884127,-21.2050612,-47.8433461
1671884128,-21.2059229,-47.841351
1671884130,-21.2031944,-47.8430566
1671884131,-21.2045756,-47.8414937
1671884132,-21.2040025,-47.8428142
1671884133,-21.2055202,-47.843551
1671884134,-21.2056307,-47.8420159
1671884135,-21.20535,-47.842682
1671884140,-21.2036637,-47.843541
1671884142,-21.2043003,-47.842155
1671887794,-21.2038495,-47.8339113
1671887796,-21.2034347,-47.8329048
1671887798,-21.2041468,-47.8332559
1671887806,-21.2040934,-47.8364236
1671887807,-21.1961932,-47.8389145
1671887808,-21.2035383,-47.8361631
1671887809,-21.2049433,-47.8344478
1671887813,-21.2029998,-47.8359038
1671887817,-21.1985454,-47.8337236
1671887819,-21.2026942,-47.8381673
1671887821,-21.1968533,-47.8354342
1671887827,-21.2017315,-47.8415485
1671887828,-21.2046425,-47.83669
1671887830,-21.2046914,-47.8335179
1671887832,-21.202281,-47.8355634
1671887834,-21.2004711,-47.8346799
1671887836,-21.1973079,-47.8330713
1671887838,-21.2052253,-47.8337827
1671887842,-21.2003592,-47.8346231
1671887846,-21.2021551,-47.8394629
1671887855,-21.2044027,-47.83417
1671887857,-21.2031428,-47.833567
1671889126,-21.2054945,-47.8346975
1671889127,-21.2076503,-47.8373702
1671889129,-21.2043434,-47.8373621
1671889131,-21.2061847,-47.8349956
1671889133,-21.2065701,-47.8360342
1671889134,-21.2070902,-47.8386866
1671889135,-21.2049255,-47.8360343
1671889136,-21.2052065,-47.835367
1671889144,-21.2059963,-47.8373557
1671889146,-21.2062846,-47.8366974
1671889147,-21.2057877,-47.8340442
1671889149,-21.2073698,-47.8380355
1671894003,-21.1999053,-47.8360161
1671894008,-21.2027033,-47.8365784
1671894009,-21.2019959,-47.8362269
1671894010,-21.1963122,-47.838899
1671894011,-21.2017033,-47.8389918
1671894013,-21.2017086,-47.8368946
1671894016,-21.2000615,-47.8352858
1671894018,-21.1988289,-47.8330727
1671894021,-21.2032866,-47.8352428
1671894025,-21.2032251,-47.8384497
1671894034,-21.1997772,-47.8359489
1671894035,-21.1942953,-47.8332537
1671894036,-21.2008466,-47.8388645
1671894037,-21.1971629,-47.8338249
1671894038,-21.1982716,-47.8343709
1671894040,-21.1978963,-47.8333746
1671894041,-21.1939134,-47.8341597
1671894043,-21.2026061,-47.8398841
1671894049,-21.2006342,-47.8339539
1671894063,-21.1931206,-47.8359737
1671894066,-21.202574,-47.8348897
1671894067,-21.1968813,-47.8344815
1671894071,-21.2007603,-47.8340095
1671894073,-21.2002934,-47.8401143
1671894074,-21.2010477,-47.8333515
1671894076,-21.1964207,-47.8342625
1671894079,-21.200189,-47.8353488
1671894082,-21.2028597,-47.8342402
1671894095,-21.2035705,-47.8345785
1671894097,-21.1979755,-47.8350137
1671894098,-21.1973085,-47.8346976
1671894099,-21.202145,-47.8379073
1671894101,-21.1975949,-47.8340344
1671894102,-21.1970214,-47.8345349
1671894103,-21.1923649,-47.8376994
1671898916,-21.1916274,-47.8374539
1671898918,-21.1916843,-47.837338
1671898922,-21.1886497,-47.8440313
1671898926,-21.1920378,-47.8365266
1671898931,-21.1945526,-47.83667
1671898936,-21.194225,-47.8354134
1671898939,-21.1938404,-47.8363255
1671898946,-21.1924334,-47.8356456
1671898950,-21.1899021,-47.8355151
1671898956,-21.1913203,-47.8381071
1671898959,-21.1961082,-47.8330207
1671898963,-21.1961289,-47.8385209
1671898968,-21.1927359,-47.8368664
1671898969,-21.1955847,-47.8382562
1671898971,-21.1953223,-47.8348347
1671898992,-21.1950011,-47.8335789
1671898997,-21.1957089,-47.8339326
1671899000,-21.1948699,-47.8379167
1671899003,-21.1891993,-47.8351627
1671899008,-21.1970875,-47.833487
1671899012,-21.194612,-47.8344945
1671899016,-21.1910172,-47.838746
1671899033,-21.1968143,-47.8333678
1671902100,-21.1892421,-47.8427006
1671902103,-21.1920335,-47.8441412
1671902108,-21.1864124,-47.841328
1671902110,-21.1935873,-47.8454506
1671902115,-21.1847479,-47.8407759
1671902120,-21.194119,-47.8459669
1671902122,-21.1906492,-47.8434207
1671909552,-21.1864427,-47.8421064
1671909555,-21.1930031,-47.8381446
1671909560,-21.1858948,-47.8430874
1671909564,-21.1909362,-47.84275
1671909566,-21.1918228,-47.8407785
1671909570,-21.187838,-47.8419664
1671909573,-21.1951354,-47.8469821
1671909577,-21.1856635,-47.8435848
1671909581,-21.1875305,-47.8426666
1671909601,-21.1912457,-47.8420916
1671909602,-21.1903434,-47.8441236
1671909607,-21.1866294,-47.8433154
1671909613,-21.1889328,-47.8433755
1671909618,-21.1881197,-47.8413295
1671909623,-21.1870186,-47.8423775
1671909628,-21.2033008,-47.8552027
1671909631,-21.1927159,-47.8388092
1671909635,-21.2017173,-47.8535592
1671909638,-21.1971382,-47.8490383
1671909641,-21.1859434,-47.8429447
1671909645,-21.2022157,-47.8541212
1671913419,-21.1902182,-47.8367261
1671913420,-21.1901152,-47.8407202
1671913422,-21.1890148,-47.83934
1671913423,-21.1893208,-47.8386781
1671913426,-21.1899236,-47.8373693
1671913427,-21.1887385,-47.8399928
1671913433,-21.1852391,-47.8433767
1671913434,-21.1855341,-47.8410367
1671913436,-21.1855173,-47.8427169
1671913438,-21.185466,-47.8428633
1671913439,-21.1859726,-47.8411821
1671916171,-21.2001818,-47.845469
1671916173,-21.1853234,-47.843729
1671916174,-21.194625,-47.8464723
1671916176,-21.1834628,-47.8413896
1671916178,-21.1976864,-47.8429644
1671916180,-21.1936215,-47.847653
1671916183,-21.2001122,-47.8401845
1671916184,-21.1988617,-47.8416558
1671916187,-21.1850564,-47.8426388
1671916191,-21.1956367,-47.8453125
1671916194,-21.1966458,-47.8441229
1671916196,-21.2002959,-47.845581
1671916198,-21.1833552,-47.8417349
1671917188,-21.2011292,-47.8411856
1671917189,-21.1996858,-47.8449712
1671917190,-21.201646,-47.8416943
1671917191,-21.1991873,-47.8444708
1671917192,-21.1956165,-47.8474958
1671917193,-21.1971645,-47.8446392
1671917194,-21.1956103,-47.8497033
1671917195,-21.1966331,-47.8463037
1671917197,-21.2021439,-47.8421845
1671917198,-21.1987014,-47.8439831
1671917199,-21.1976652,-47.8451374
1671917200,-21.198667,-47.8461389
1671917201,-21.1940798,-47.8481481
1671917202,-21.200837,-47.8436621
1671917203,-21.1981822,-47.843462
1671917204,-21.1961195,-47.8479759
1671917205,-21.1971281,-47.8468024
1671917206,-21.1950575,-47.8491307
1671917207,-21.2006233,-47.8406876
1671917208,-21.1976261,-47.847304
1671917209,-21.1966089,-47.84847
1671917671,-21.1987196,-47.8483892
1671917672,-21.1997519,-47.8472286
1671917673,-21.1966889,-47.8507181
1671917674,-21.2007886,-47.8460733
1671917675,-21.2003511,-47.8431565
1671917676,-21.1998466,-47.8426636
1671917677,-21.2019864,-47.8447484
1671917679,-21.2027447,-47.8439133
1671917680,-21.1977234,-47.8495652
1671917681,-21.1993347,-47.8421522
1671917682,-21.1962298,-47.8390421
1671917683,-21.2027843,-47.8455389
1671986261,-21.1997336,-47.8493945
1671986264,-21.2002609,-47.8477398
1671986266,-21.2035536,-47.8515194
1671986268,-21.1971533,-47.8523961
1671986273,-21.2028971,-47.8497288
1671986275,-21.199201,-47.8510546
1671986276,-21.2017755,-47.8470594
1671986277,-21.2027685,-47.8448903
1671986278,-21.2027768,-47.8557801
1671986279,-21.1997433,-47.8558918
1671986280,-21.2030438,-47.8497236
1671986281,-21.202288,-47.8475716
1671986283,-21.1976692,-47.8517374
1671986285,-21.2012556,-47.8487274
1671986287,-21.2029928,-47.8480504
1671986289,-21.2027288,-47.8535331
1671986292,-21.200243,-47.8498995
1671986295,-21.202457,-47.8452183
1671986298,-21.2030604,-47.8509958
1671986301,-21.199194,-47.8532343
1671986302,-21.2029501,-47.8457857
1671986303,-21.1981792,-47.8522421
1671986304,-21.1996911,-47.853726
1671986305,-21.2012784,-47.8465628
1671986306,-21.2007146,-47.8525644
1671986307,-21.1982057,-47.8500514
1671986308,-21.2017565,-47.8569492
1671986309,-21.2001927,-47.8542296
1671986310,-21.2027304,-47.8524215
1671986311,-21.2017091,-47.854697
1671986312,-21.2006784,-47.8547475
1671986319,-21.2025778,-47.8472508
1671986321,-21.2038193,-47.8546313
1671986324,-21.2022295,-47.8518936
1671986326,-21.2006859,-47.8558396
1671986328,-21.2028196,-47.8469875
1671986329,-21.1975678,-47.8529537
1671986330,-21.2028285,-47.8473526
1671986331,-21.2027905,-47.8457913
1671986332,-21.1987162,-47.850566
1671986334,-21.199237,-47.8489022
1671986335,-21.1988573,-47.8546761
1671986336,-21.2002105,-47.8520643
1671986337,-21.2012133,-47.8530592
1671986338,-21.1993148,-47.8552986
1671986339,-21.2062329,-47.847527
1671986340,-21.1984556,-47.8541381
1671986342,-21.2027945,-47.8459574
1671986344,-21.2017358,-47.8513984
1671990375,-21.1950679,-47.8527465
1671990379,-21.196579,-47.8548785
1671990389,-21.1951274,-47.8521718
1671990393,-21.1952322,-47.8526551
1671990395,-21.1967728,-47.8551731
1671990399,-21.1960419,-47.8540225
1671992605,-21.1957451,-47.8536354
1671992607,-21.1938203,-47.8510914
1671992609,-21.1949748,-47.8497454
1671992618,-21.1941104,-47.8514884
1671992619,-21.1964602,-47.8537025
1671992621,-21.1967575,-47.8540919
1671992625,-21.1970557,-47.8525052
1671992628,-21.1954425,-47.8532188
1671992630,-21.1973608,-47.8529165
1671992632,-21.1976681,-47.8533212
1671992634,-21.196746,-47.85209
1671993726,-21.193798,-47.8481721
1671993728,-21.1926699,-47.8494821
1671993736,-21.1935008,-47.847782
1671993737,-21.1935502,-47.8506569
1671993738,-21.192975,-47.8498576
1671993739,-21.1923598,-47.8490852
1671993740,-21.1946868,-47.8493575
1671993741,-21.1940949,-47.8485724
1671993742,-21.1932651,-47.8502439
1671995949,-21.1913036,-47.8450238
1671995952,-21.1901041,-47.8468431
1671995953,-21.1912569,-47.8457675
1671995954,-21.1904392,-47.8471971
1671995956,-21.1918196,-47.8485702
1671995958,-21.1928415,-47.8468624
1671995959,-21.1915295,-47.8461454
1671995963,-21.1911244,-47.8478731
1671995964,-21.1919384,-47.8463791
1671995966,-21.1907893,-47.8475458
1671995979,-21.1914545,-47.8482215
1671995981,-21.1923498,-47.8466175
1671995983,-21.1911819,-47.8451453
1671996552,-21.1904298,-47.8446567
1671997624,-21.190693,-47.8337071
1671997626,-21.1906243,-47.8358705
1671997627,-21.1910136,-47.8349601
1671997630,-21.1913173,-47.8362111
1671997633,-21.1909851,-47.8369871
1671997634,-21.1899671,-47.8333396
1671997637,-21.1935235,-47.8350748
1671997639,-21.1928152,-47.8347269
1671997649,-21.1920876,-47.8343814
1671997651,-21.1897179,-47.8332275
1671997652,-21.1902904,-47.8366237
1671997653,-21.1895974,-47.8362692
1671997654,-21.1949427,-47.8357552
1671997656,-21.1917943,-47.8331342
1671997657,-21.1913996,-47.8340461
1671997658,-21.1902913,-47.8345997
1671999113,-21.1915323,-47.8414394
1671999117,-21.1929362,-47.8421521
1671999120,-21.1941926,-47.8428018
1671999123,-21.1946764,-47.8431428
1672000820,-21.1719405,-47.8487139
1672010010,-21.1781368,-47.8332634
1672010011,-21.1748088,-47.8336582
1673066564,-21.2146118,-47.8353473
1673066566,-21.2149079,-47.8355378
1673066570,-21.215121,-47.8358352
1673066572,-21.2152449,-47.8359814
1680866357,-21.1647335,-47.8036739
1680866366,-21.1654113,-47.8027765
1680866368,-21.1654774,-47.8055871
1680866383,-21.1660798,-47.8048215
1680866384,-21.1662544,-47.8062449
1680866401,-21.1667478,-47.8039649
1680866405,-21.1675056,-47.8046333
1680866418,-21.1681587,-47.8037966
1680866420,-21.1679704,-47.8024212
1680866422,-21.1687262,-47.8030677
1680866424,-21.1688475,-47.8084249
1680866426,-21.1692355,-47.8024008
1680866429,-21.1690861,-47.8046507
1680866435,-21.1696266,-47.8090803
1680866437,-21.1696588,-47.8039169
1680866444,-21.170185,-47.8083156
1680866446,-21.1699125,-47.805407
1680866448,-21.1700178,-47.8068633
1680866455,-21.1701047,-47.8095031
1680866457,-21.1714441,-47.8081212
1680866458,-21.1704346,-47.805854
1680866465,-21.1706385,-47.8060352
1680866476,-21.1713953,-47.806728
1680995073,-21.1632847,-47.8100537
1680995078,-21.1647262,-47.8102344
1680995082,-21.164938,-47.8023616
1680995084,-21.1648384,-47.8100925
1680995093,-21.1657944,-47.8108564
1680995100,-21.1659311,-47.8086587
1680995108,-21.1665648,-47.8114988
1680995111,-21.1668523,-47.8054867
1680995113,-21.1668578,-47.8094503
1680995114,-21.1662779,-47.8102173
1680995125,-21.1670482,-47.8108519
1680995128,-21.1672081,-47.8070457
1680995135,-21.1676324,-47.8100821
1680995139,-21.1677912,-47.8063108
1680995140,-21.1680142,-47.8115537
1680995143,-21.1681102,-47.8078046
1680995145,-21.1685486,-47.8105822
1680995157,-21.1685686,-47.8119542
1680995159,-21.168673,-47.8070423
1680995161,-21.1691989,-47.8109597
1680995164,-21.169409,-47.8076737
1680995167,-21.1706632,-47.8087158
1680995168,-21.1724551,-47.8064209
1683678859,-21.1210896,-47.7823249
1683678864,-21.1211739,-47.7813458
1683678868,-21.1233343,-47.7841104
1683678870,-21.1234669,-47.7825557
1683678872,-21.1235559,-47.781586
1683678879,-21.1244076,-47.7832163
1683678882,-21.1244871,-47.7817441
1683678883,-21.1246443,-47.7826673
1683678884,-21.1244483,-47.7843065
1683678887,-21.1248242,-47.7834117
1683678902,-21.1249413,-47.7819791
1683678904,-21.1214215,-47.7784678
1683678905,-21.1252082,-47.7814088
1683678906,-21.1252755,-47.7847135
1683678907,-21.1253595,-47.7822084
1683678908,-21.1256594,-47.783799
1683678909,-21.1256485,-47.7794076
1683678910,-21.1256101,-47.780506
1683678911,-21.1256203,-47.7816183
1683678913,-21.1264874,-47.7842228
1683678914,-21.125989,-47.7795851
1683678915,-21.126031,-47.7807112
1683678916,-21.1261604,-47.7826686
1683678932,-21.1264321,-47.7797936
1683678936,-21.1269758,-47.7831283
1683678939,-21.1264829,-47.7820305
1683678943,-21.1268432,-47.781138
1683678944,-21.1272966,-47.7824495
1683678945,-21.1270739,-47.784504
1683678947,-21.1277946,-47.7835718
1683678948,-21.1272499,-47.7802039
1683678950,-21.1272959,-47.784598
1683678951,-21.1281135,-47.7828393
1683678952,-21.1276899,-47.7815482
1683678953,-21.1280895,-47.7806239
1683678960,-21.1282904,-47.7838964
1683678966,-21.1284928,-47.7819716
1683678970,-21.1285588,-47.7841264
1683678974,-21.1289259,-47.7809999
1683678975,-21.1287401,-47.7837183
1683678978,-21.1289445,-47.7832619
1683678981,-21.1293791,-47.7845345
1683678982,-21.1293493,-47.7823789
1683678983,-21.1293169,-47.783451
1683678985,-21.1302332,-47.7849615
1683678986,-21.1297716,-47.7836649
1683678987,-21.1297693,-47.7814362
1683678990,-21.1299916,-47.7831554
1683678992,-21.1306115,-47.7840719
1683678993,-21.1301499,-47.7827733
1683678994,-21.1304526,-47.7829213
1683678995,-21.1303238,-47.7816915
1683678997,-21.1307445,-47.7828265
1683678999,-21.1309979,-47.7831957
1684017428,-21.1605156,-47.8094067
1684023523,-21.1219129,-47.7839692
1684023525,-21.1220492,-47.7824227
1684023527,-21.1221211,-47.7814349
1684023529,-21.1222893,-47.7797283
1684023532,-21.1223571,-47.7789037
1684023535,-21.1224593,-47.777825
1684023538,-21.1237048,-47.779876
1684023540,-21.123732,-47.7795839
1684023563,-21.1246377,-47.7800364
1684023570,-21.125093,-47.7802616
1684053032,-21.1228454,-47.7840619
1684053034,-21.122994,-47.7825128
1684053036,-21.1240404,-47.7816192
1684053037,-21.1239403,-47.7825933
1684053038,-21.1241834,-47.7798226
1736016405,-21.2045699,-47.8406867
1805958794,-21.2630221,-47.8191633
1813779835,-21.2040671,-47.8100826
1823389543,-21.1518957,-47.7809991
1823389548,-21.1520534,-47.7811643
1823389550,-21.1521993,-47.7803891
1823389551,-21.1521865,-47.7812085
1823389555,-21.1524738,-47.7804798
1823389560,-21.1526125,-47.7808528
1823389566,-21.1570218,-47.7844853
1823389568,-21.1612374,-47.7878019
1823389569,-21.1624165,-47.8111521
1823389571,-21.1626914,-47.8108147
1823389578,-21.1653508,-47.8094232
1823389583,-21.1662323,-47.8137051
1823389587,-21.1669495,-47.8138267
1823389598,-21.1679934,-47.8128601
1823389607,-21.1694103,-47.8110731
1823389610,-21.1702932,-47.8096577
1823389612,-21.1708484,-47.8088785
1823389621,-21.1718573,-47.8071514
1823389623,-21.171957,-47.8059467
1823389628,-21.1732008,-47.8120973
1823389642,-21.1736648,-47.8049337
1823389646,-21.1742917,-47.8187849
1823389660,-21.1744643,-47.8177966
1823389683,-21.1747463,-47.8304333
1823389684,-21.1745919,-47.8174173
1823389690,-21.1748815,-47.8239853
1823389702,-21.1752166,-47.8166165
1823389705,-21.175374,-47.8139228
1823389730,-21.1763026,-47.8022226
1823389734,-21.1765122,-47.8149573
1823389738,-21.1765875,-47.8152719
1823389763,-21.1792336,-47.8009867
1823389767,-21.1814631,-47.8003603
1823389770,-21.1830505,-47.7996857
1823389788,-21.1864927,-47.7985323
1823389793,-21.1934405,-47.7999801
1823389794,-21.1936877,-47.7993719
1823389806,-21.1951012,-47.7966103
1823389810,-21.2062534,-47.7912632
1824719907,-21.1456538,-47.8332171
1824719911,-21.1465093,-47.831543
1824719914,-21.1467857,-47.8332334
1824719916,-21.1470217,-47.8319794
1824719918,-21.1474727,-47.8323779
1824719920,-21.1479056,-47.8327863
1824719921,-21.1479081,-47.8297547
1824719922,-21.14828,-47.8303975
1824719924,-21.148354,-47.8331754
1824719925,-21.1485625,-47.830993
